uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH
newid014231,L8006,140,,,53.79907,12.84991,Lake Kummerow,0.0129,0.0898,0.0016,,,,,,,1.8,
newid005424,L1710,146,,,40.614,41.633,Tortum Lake,0.001,,,,5.8,,,,,,7.22
newid005425,L1710,146,,,40.63431,41.63938,Tortum Lake,0.001,,,,6.99,,,,,,8.21
newid005426,L1710,146,,,40.6451,41.64357,Tortum Lake,7.00E-04,,,,7.42,,,,,,8.23
newid005500,L1780,147,,,40.7811,32.02282,Lake Yeni?ù®aga,0.0225,,,,10.02,,,,,,8.4
newid002794,L0065,148,,,-25.89122884,28.71715933,Bronkhorstspruit Dam Reservoir,0.1509,,,,,,,,,,
newid002795,L0066,148,,,-25.8666667,28.26666667,Rietvlei Dam Reservoir,0.0909,,,,,,,,,,
newid002796,L0067,148,,,-25.7366067,27.86112708,Hartbeespoort Dam Reservoir,0.1721,,,,,,,,,,
newid002797,L0068,148,,,-25.62604186,28.37304995,Roodeplaat Reservoir,0.0951,,,,,,,,,,
newid002798,L0069,148,,,-25.43259755,29.31058309,Loskop Dam Reservoir,0.0744,,,,,,,,,,
newid002799,L0070,148,,,-25.4101543,27.58835636,Roodekoppies Dam Reservoir,0.197,,,,,,,,,,
newid002800,L0071,148,,,-25.23538001,28.51010664,Rust De Winter Dam Reservoir,0.02,,,,,,,,,,
newid005110,L1456,149,2013,,39.76334,32.79434,Lake Mogan,0.022,0.0938,0.5077,,8.21,,5.7,2.4,4.25,1.4,9.51
newid014366,L8134,155,2015,8,56.75763,37.0704,Ivankovo Reservoir,0.0283,,,,,,,,,,
newid014368,L8136,155,2015,8,57.16444,37.64995,Uglich Reservoir,0.0322,,,,,,,,,,
newid014694,L8143,155,2015,8,58.44669,38.41878,Rybinsk Reservoir,0.0177,,,,,,,,,,
newid005409,L1700,156,2012,8,40.56465,-121.2914,Butte Lake,0.0031,,,,,,,,5.9,,
newid005410,L1700,156,2013,8,40.56465,-121.2914,Butte Lake,0.0145,,,,,,,,,,
newid005411,L1700,156,2014,5,40.56465,-121.2914,Butte Lake,0.0093,,,,,,,,5,,7.4
newid005412,L1700,156,2014,8,40.56465,-121.2914,Butte Lake,0.0353,,,,,,,,,,
newid005413,L1700,156,2014,9,40.56465,-121.2914,Butte Lake,0.0168,,,,,,,,,,
newid010878,L5371,165,,,45.53703,-72.03675,Lake Tomcod,0.042,,2.2,,,,,,2.5,,
newid014107,L7932,176,2000,7,52.41708,17.0685,Swarzdzkie Lake,0.0352,0.5,5.7,,,,,,,0.5,
newid014108,L7932,176,2001,7,52.41708,17.0685,Swarzdzkie Lake,0.052,0.8,5.9,,,,,,,0.9,
newid014109,L7932,176,2002,7,52.41708,17.0685,Swarzdzkie Lake,0.0519,0.9,9.2,,,,,,,,
newid014110,L7932,176,2003,7,52.41708,17.0685,Swarzdzkie Lake,0.2418,,,,,,,,,0.54,
newid014111,L7932,176,2012,1,52.41708,17.0685,Swarzedzkie Lake,0.022,0.1069,4.0504,,,,,,,,7.61
newid014112,L7932,176,2012,2,52.41708,17.0685,Swarzedzkie Lake,0.0085,0.0794,5.0199,,,,,,,,7.15
newid014113,L7932,176,2012,3,52.41708,17.0685,Swarzedzkie Lake,0.0639,0.0697,4.9956,,,,,,,1.3,8.28
newid014114,L7932,176,2012,4,52.41708,17.0685,Swarzedzkie Lake,0.0406,0.0784,3.6354,,,,,,,,8.45
newid014115,L7932,176,2012,5,52.41708,17.0685,Swarzedzkie Lake,0.0218,0.1707,3.3511,,,,,,,,8.36
newid014116,L7932,176,2012,6,52.41708,17.0685,Swarzedzkie Lake,0.0109,0.2286,2.9254,,,,,,,,7.44
newid014117,L7932,176,2012,7,52.41708,17.0685,Swarzedzkie Lake,0.0128,0.2744,2.8269,,,,,,,,7.36
newid014118,L7932,176,2012,8,52.41708,17.0685,Swarzedzkie Lake,0.0236,0.3719,4.3319,,,,,,,,6.92
newid014119,L7932,176,2012,9,52.41708,17.0685,Swarzedzkie Lake,0.0177,0.2281,2.364,,,,,,,0.8,8.54
newid014120,L7932,176,2012,10,52.41708,17.0685,Swarzedzkie Lake,0.0387,0.2021,1.7609,,,,,,,1.1,8.64
newid014121,L7932,176,2012,11,52.41708,17.0685,Swarzedzkie Lake,0.04,0.3693,1.8964,,,,,,,,8.27
newid014122,L7932,176,2012,12,52.41708,17.0685,Swarzedzkie Lake,0.0189,0.3959,1.5489,,,,,,,,7.97
newid014123,L7932,176,2013,1,52.41708,17.0685,Swarzedzkie Lake,0.0098,0.1657,2.2671,,,,,,,,8.02
newid014124,L7932,176,2013,2,52.41708,17.0685,Swarzedzkie Lake,0.0091,0.1135,4.986,,,,,,,,7.83
newid014125,L7932,176,2013,3,52.41708,17.0685,Swarzedzkie Lake,0.005,0.0649,5.9577,,,,,,,,7.88
newid014126,L7932,176,2013,4,52.41708,17.0685,Swarzedzkie Lake,0.0199,0.07,7.4071,,,,,,,,8.32
newid014127,L7932,176,2013,5,52.41708,17.0685,Swarzedzkie Lake,0.0238,0.274,3.925,,,,,,,,7.32
newid014128,L7932,176,2013,6,52.41708,17.0685,Swarzedzkie Lake,0.0362,0.1696,2.6723,,,,,,,,6.97
newid014129,L7932,176,2013,7,52.41708,17.0685,Swarzedzkie Lake,0.0172,0.2839,3.1181,,,,,,,,7.71
newid014130,L7932,176,2013,8,52.41708,17.0685,Swarzedzkie Lake,0.0414,0.4299,4.2641,,,,,,,,7.69
newid014131,L7932,176,2013,9,52.41708,17.0685,Swarzedzkie Lake,0.0635,0.217,3.0106,,,,,,,,7.43
newid014132,L7932,176,2013,10,52.41708,17.0685,Swarzedzkie Lake,0.0854,0.1983,2.5541,,,,,,,,7.8
newid014133,L7932,176,2013,11,52.41708,17.0685,Swarzedzkie Lake,0.0067,0.214,2.132,,,,,,,,7.33
newid014134,L7932,176,2013,12,52.41708,17.0685,Swarzedzkie Lake,0.0043,0.1644,2.5433,,,,,,,2.15,8
newid014135,L7932,176,2014,1,52.41708,17.0685,Swarzedzkie Lake,0.0227,0.0944,4.0516,,,,,,,,7.64
newid014136,L7932,176,2014,2,52.41708,17.0685,Swarzedzkie Lake,0.0506,0.0686,5.4924,,,,,,,,7.1
newid014137,L7932,176,2014,3,52.41708,17.0685,Swarzedzkie Lake,0.031,0.0724,6.8754,,,,,,,,7.57
newid014138,L7932,176,2014,4,52.41708,17.0685,Swarzedzkie Lake,0.0443,0.0661,5.6823,,,,,,,,7.36
newid014139,L7932,176,2014,5,52.41708,17.0685,Swarzedzkie Lake,0.0432,0.0646,3.33,,,,,,,,7.22
newid014140,L7932,176,2014,6,52.41708,17.0685,Swarzedzkie Lake,0.0183,0.162,3.3161,,,,,,,,7.29
newid014141,L7932,176,2014,7,52.41708,17.0685,Swarzedzkie Lake,0.0363,0.2293,4.6454,,,,,,,,8.01
newid014142,L7932,176,2014,8,52.41708,17.0685,Swarzedzkie Lake,0.0602,0.2331,4.972,,,,,,,,7.85
newid014143,L7932,176,2014,9,52.41708,17.0685,Swarzedzkie Lake,0.0643,0.0649,2.9566,,,,,,,,8
newid014144,L7932,176,2014,10,52.41708,17.0685,Swarzedzkie Lake,0.031,0.121,3.4231,,,,,,,,7.44
newid014145,L7932,176,2014,11,52.41708,17.0685,Swarzedzkie Lake,0.0137,0.0963,2.8216,,,,,,,,7.37
newid014146,L7932,176,2014,12,52.41708,17.0685,Swarzedzkie Lake,0.0069,0.0984,4.0989,,,,,,,,7.38
newid014040,L7894,181,2013,8,53.5587,108.165,Lake Baikal,0.002,,,,,,,,,,
newid002858,L0112,183,,,-2.93138889,-79.24611111,Chusalongo,7.00E-04,0.035,0.526,1.4,,,0.056,,11,4,
newid002859,L0113,183,,,-2.91166667,-79.25527778,EC Izhcayrrumi,4.00E-04,0.011,0.333,5.6,,,0.101,,11,4,
newid002860,L0114,183,,,-2.89416667,-79.29138889,pal?ù® Via,1.00E-04,0.006,0.349,1.6,,,0.036,,9,6.5,
newid002861,L0115,183,,,-2.88666667,-79.29305556,Tinguercocha,1.00E-04,0.009,0.397,2.9,,,0.138,,12,6,
newid002862,L0116,183,,,-2.87916667,-79.26611111,Ventas,3.00E-04,0.01,0.303,2.5,,,0.339,,9,3.5,
newid002863,L0117,183,,,-2.86916667,-79.23444444,Hunchi,3.00E-04,0.008,0.18,12.3,,,0.143,,50,2,
newid002864,L0118,183,,,-2.86694444,-79.29972222,Angas,7.00E-04,0.022,0.758,2.3,,,0.216,,25,4.5,
newid002865,L0119,183,,,-2.86388889,-79.29805556,Dublay Cocha,2.00E-04,0.024,0.393,2.4,,,0.138,,22,5.5,
newid002866,L0120,183,,,-2.85944444,-79.21583333,Verdes,0,0.009,0.298,5.7,,,0.101,,33,19,
newid002867,L0121,183,,,-2.8575,-79.22916667,Lagartococha,2.00E-04,0.008,0.168,3.3,,,0.464,,40,7.5,
newid002868,L0122,183,,,-2.85277778,-79.3425,EC Canoas,3.00E-04,0.012,0.195,3.2,,,0.123,,45,23,
newid002869,L0123,183,,,-2.84277778,-79.14666667,Llaviucu,2.00E-04,0.011,0.344,4.1,,,0.166,,15,6,
newid002870,L0124,183,,,-2.83916667,-79.30472222,Atugyacu Grande,6.00E-04,0.009,0.243,2.4,,,0.112,,30,5.5,
newid002871,L0125,183,,,-2.83305556,-79.34444444,Yantahuayco,1.00E-04,0.018,0.412,2.1,,,0.096,,9,8.5,
newid002872,L0126,183,,,-2.82916667,-79.28944444,Sunincocha Grande,5.00E-04,0.025,0.497,2.9,,,0.399,,45,6.5,
newid002873,L0127,183,,,-2.82583333,-79.25555556,Chica Canutillos,6.00E-04,0.013,0.295,2.7,,,0.061,,11,4,
newid002874,L0128,183,,,-2.81916667,-79.2575,Canutillos Grande,2.00E-04,0.005,0.217,5,,,0.186,,62,5.5,
newid002875,L0129,183,,,-2.81888889,-79.29777778,Sunincocha Peque?ù®a,2.00E-04,0.006,0.162,2.5,,,0.031,,2,2,
newid002876,L0130,183,,,-2.80777778,-79.21333333,Burin Grande,2.00E-04,0.01,0.301,2.1,,,0.102,,13,4.1,
newid002877,L0131,183,,,-2.80166667,-79.26722222,Luspa,1.00E-04,0.005,0.252,2,,,0.777,,58,10,
newid002878,L0132,183,,,-2.79916667,-79.25111111,Togllacocha,3.00E-04,0.028,0.736,3.3,,,0.103,,21,4,
newid002879,L0133,183,,,-2.79333333,-79.245,Larga,3.00E-04,0.019,0.375,2.9,,,0.234,,46,6.5,
newid002880,L0134,183,,,-2.79333333,-79.20194444,Cucheros,3.00E-04,0.009,0.315,1.2,,,0.044,,2,2,
newid002881,L0135,183,,,-2.78194444,-79.20888889,Patoquinuas,2.00E-04,0.013,0.402,5.5,,,0.058,,17,5,
newid002882,L0136,183,,,-2.78055556,-79.22,Marmolcocha,1.00E-04,0.009,0.373,6,,,0.013,,11,4,
newid002883,L0138,183,,,-2.77916667,-79.23111111,Illincocha,3.00E-04,0.004,0.164,6.1,,,0.025,,1,1,
newid002884,L0139,183,,,-2.77916667,-79.22472222,Toreadora,3.00E-04,0.01,0.407,5.7,,,0.193,,30,6,
newid002885,L0140,183,,,-2.77138889,-79.23388889,Pallcacocha,1.00E-04,0.013,0.445,4.4,,,0.048,,8,3.5,
newid002886,L0141,183,,,-2.77,-79.19916667,Taquiurco,2.00E-04,0.014,0.52,6.6,,,0.05,,0.3,0.3,
newid002887,L0143,183,,,-2.76555556,-79.23111111,Ri?ù®oncocha,1.00E-04,0.021,0.736,4.1,,,0.078,,21,6,
newid002888,L0144,183,,,-2.75388889,-79.23194444,Pi?ù®ancocha,2.00E-04,0.025,0.72,6.9,,,0.027,,10,5.5,
newid002782,L0062,195,2007,,-27.7333333,-48.51666667,Peri Lake,0.014,0.0107,0.79,,9.5,,,,,,6.96
newid002783,L0062,195,2008,,-27.7333333,-48.51666667,Peri Lake,0.019,0.0151,0.644,,7.8,,,,,,7.02
newid002784,L0062,195,2009,,-27.7333333,-48.51666667,Peri Lake,0.0183,0.0135,0.818,3.6,8.2,,,,,,7.12
newid002785,L0062,195,2010,,-27.7333333,-48.51666667,Peri Lake,0.0196,0.0119,0.378,3.1,8.2,,,,,,7.1
newid002786,L0062,195,2011,,-27.7333333,-48.51666667,Peri Lake,0.0261,0.0152,0.353,3.3,7.8,,,,,,7.12
newid002787,L0062,195,2012,,-27.7333333,-48.51666667,Peri Lake,0.0323,0.0157,1.009,5.7,7.7,,,,,,7.03
newid002788,L0062,195,2013,,-27.7333333,-48.51666667,Peri Lake,0.0439,0.0122,0.677,4.8,8,,,,,,6.91
newid002789,L0062,195,2014,,-27.7333333,-48.51666667,Peri Lake,0.0234,0.0112,0.514,5.3,7.7,,,,,,7.04
newid002790,L0062,195,2015,,-27.7333333,-48.51666667,Peri Lake,0.0414,0.0129,0.847,5,7,,,,,,6.78
newid002791,L0062,195,2016,,-27.7333333,-48.51666667,Peri Lake,0.03,0.0108,0.562,6,7.3,,,,,,6.85
newid005109,L1456,199,1997,,39.76334,32.79434,Lake Mogan,0.0088,0.063,,,,,,,,,
newid003223,L0398,205,,,31.09447786,108.6766537,Lake Gaoyang (Three Gorges Reservoir),0.0368,,,,,,,,,,
newid003326,L0418,205,,,31.18087431,108.4634846,Lake Hanfeng  (Three Gorges Reservoir),0.0206,,,,,,,,,,
newid003123,L0344,212,2009,,29.1253133,116.2777073,Poyang Lake,0.004,0.1,1.48,,8.92,,,,,,7.74
newid003124,L0344,212,2010,,29.1253133,116.2777073,Poyang Lake,0.0051,0.08,1.49,,8.21,,,,,,7.59
newid003125,L0344,212,2011,,29.1253133,116.2777073,Poyang Lake,0.0066,0.1,1.94,,7.55,,,,,,7.81
newid003126,L0344,212,2012,,29.1253133,116.2777073,Poyang Lake,0.0051,0.11,1.68,,9.25,,,,,,8.37
newid003098,L0325,218,2014,,28.5324253,76.5517132,Bhindawas Lake,0.0281,,5.03,,,,,,,0.47,
newid006732,L2711,223,2000,,43.4501,-87.22202,Lake Michigan,0.0012,,,,,,,,,,
newid006735,L2711,223,2005,,43.4501,-87.22202,Lake Michigan,9.00E-04,,,,,,,,,,
newid006743,L2711,223,2010,,43.4501,-87.22202,Lake Michigan,0.001,,,,,,,,,,
newid005326,L1628,225,,,40.30364,9.53745,Lake Cedrino,0.012,0.0738,1.305,,,,,,,,8.2
newid004310,L0790,226,,,36.56097,-88.0412,Kentucky Lake (Reservoir),0.0163,,,,,,,,,,
newid007905,L3277,227,2013,4,43.44062,-76.64396,Lake Ontario,4.00E-04,,,,,,,,,,
newid007906,L3277,227,2013,5,43.44062,-76.64396,Lake Ontario,0.001,,,,,,,,,,
newid007907,L3277,227,2013,6,43.44062,-76.64396,Lake Ontario,0.0032,,,,,,,,,,
newid007908,L3277,227,2013,7,43.44062,-76.64396,Lake Ontario,0.0031,,,,,,,,,,
newid007910,L3277,227,2013,8,43.44062,-76.64396,Lake Ontario,0.0025,,,,,,,,,,
newid007911,L3277,227,2013,8,43.44062,-76.64396,Lake Ontario,0.0014,,,,,,,,,,
newid007912,L3277,227,2013,9,43.44062,-76.64396,Lake Ontario,0.0014,,,,,,,,,,
newid007913,L3277,227,2013,10,43.44062,-76.64396,Lake Ontario,0.0017,,,,,,,,,,
newid007909,L3277,228,2013,7,43.21894,-79.25386,Lake Ontario,0.0015,0.01,,2.175,,,,,,,
newid002959,L0234,229,2011,,11.93800515,-85.90056075,Lake Nicaragua,0.0071,0.066,0.4376,,,,,,,,
newid002960,L0234,229,2012,,11.93800515,-85.90056075,Lake Nicaragua,0.0115,0.068,0.7924,,,,,,,,
newid002961,L0234,229,2014,,11.93800515,-85.90056075,Lake Nicaragua,0.0207,0.0625,0.9002,,,,,,,,
newid002962,L0234,229,2015,,11.93800515,-85.90056075,Lake Nicaragua,0.0167,0.0736,0.8647,,,,,,,,
newid002963,L0234,229,2016,,11.93800515,-85.90056075,Lake Nicaragua,0.0233,0.0791,0.9269,,,,,,,,
newid003128,L0344,235,2015,,29.1253133,116.2777073,Lake Poyang,0.0048,,,2.48,,,,,,,
newid003166,L0375,239,,2,30.4118638,-91.165297,Louisia,0.075,,,,,,,,,,
newid013964,L7853,240,,,49.55222,21.08778,Klimk?ù®wka Reservoir,0.003,0.063,1.65,,,43500000,3.1,13,30,,
newid013965,L7854,240,,,49.55278,21.93222,Besko Reservoir,0.0104,0.051,1.84,,,15400000,1.245,12,30,,
newid013998,L7869,240,,,50.03361,22.00472,Rzesz?ù®w Reservoir,0.0563,0.808,2.41,,,5.00E+05,0.416,0.5,6,,
newid014003,L7874,240,,,50.33739,21.9377,Maziarnia Reservoir,0.0447,0.754,2.66,,,4200000,1.6,2.6,8,,
newid014004,L7876,240,,,50.66085,21.04054,Cha?cza Reservoir,0.0204,0.062,2.62,,,24200000,3.4,4.17,11,,
newid014006,L7879,240,,,50.79865,23.03472,Nielisz Reservoir,0.0855,0.947,2.73,,,19500000,8.9,2,4,,
newid003144,L0358,241,,8,29.5530941,118.9353968,Lake Qiandaohu,0.004,0.025,1.04,,,,,,,,
newid007860,L3277,254,2004,7,43.2853,-79.85204,Hamilton Harbour,0.0118,0.025,,,,,,,,,
newid007870,L3277,254,2006,7,43.2853,-79.85204,Hamilton Harbour,0.015,0.0333,,,,,,,,,
newid014031,L7889,255,2013,,51.45519,19.95272,Sulejow Reservoir,0.0116,0.1975,,,8.4,,,,,,9.2
newid002817,L0075,265,,,-23.62269403,-47.35671632,Itupararanga Reservoir,0.0261,,,,7.5375,,,,,,7.7
newid002823,L0080,265,,,-22.55463571,-48.42391808,Barra Bonita Reservoir,0.0863,,,,6.0687,,,,,,7.9
newid003687,L0711,266,1981,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.0053,0.0367,,8.5667,,,,,,0.5,7.6
newid003688,L0711,266,1983,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.0063,0.04,,6.7,,,,,,0.7,7.1
newid003689,L0711,266,1984,8,35.5201372,-76.1088001,Lake Mattamuskeet,0.0033,0.03,,8.7,,,,,,0.8,7.7
newid003690,L0711,266,1985,8,35.5201372,-76.1088001,Lake Mattamuskeet,0.0047,0.0267,,6.9667,,,,,,,8.8
newid003691,L0711,266,1992,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.012,0.04,,7.2667,,,,,,,7.5
newid003692,L0711,266,1997,6,35.5201372,-76.1088001,Lake Mattamuskeet,0,,,,,,,,,,
newid003693,L0711,266,1997,7,35.5201372,-76.1088001,Lake Mattamuskeet,0,,,,,,,,,,
newid003694,L0711,266,1997,8,35.5201372,-76.1088001,Lake Mattamuskeet,0,,,,,,,,,,
newid003695,L0711,266,2002,6,35.5201372,-76.1088001,Lake Mattamuskeet,0.02,0.04,,8.5,,,,,,,7.8
newid003696,L0711,266,2002,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.023,0.01,,8.7,,,,,,,9.1
newid003697,L0711,266,2002,8,35.5201372,-76.1088001,Lake Mattamuskeet,0.026,0.02,,8.7,,,,,,,8.5
newid003698,L0711,266,2012,5,35.5201372,-76.1088001,Lake Mattamuskeet,0.0388,0.08,,9.3333,,,,,,,8.2
newid003699,L0711,266,2012,6,35.5201372,-76.1088001,Lake Mattamuskeet,0.044,0.045,,8.7,,,,,,,8.7
newid003700,L0711,266,2012,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.0412,0.0433,,7.9833,,,,,,,8.9
newid003701,L0711,266,2012,9,35.5201372,-76.1088001,Lake Mattamuskeet,0.0382,0.05,,8.5917,,,,,,,9
newid003702,L0711,266,2013,4,35.5201372,-76.1088001,Lake Mattamuskeet,0.08,0.15,,9.3,,,,,,,8
newid003703,L0711,266,2013,6,35.5201372,-76.1088001,Lake Mattamuskeet,0.0365,0.09,,8.2,,,,,,,8
newid003704,L0711,266,2013,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.1435,0.08,,7.5,,,,,,,8.6
newid003705,L0711,266,2013,8,35.5201372,-76.1088001,Lake Mattamuskeet,0.1258,0.095,,7.4667,,,,,,,
newid003706,L0711,266,2013,10,35.5201372,-76.1088001,Lake Mattamuskeet,0.0255,0.08,,11.6,,,,,,,8.9
newid003707,L0711,266,2013,12,35.5201372,-76.1088001,Lake Mattamuskeet,0.057,0.12,,11.55,,,,,,,7.6
newid003708,L0711,266,2014,2,35.5201372,-76.1088001,Lake Mattamuskeet,0.0865,0.18,,12.1,,,,,,,8.5
newid003709,L0711,266,2014,4,35.5201372,-76.1088001,Lake Mattamuskeet,0.0805,0.15,,8.85,,,,,,,7.7
newid003710,L0711,266,2014,5,35.5201372,-76.1088001,Lake Mattamuskeet,0.049,0.1,,9.1,,,,,,,8.5
newid003711,L0711,266,2014,6,35.5201372,-76.1088001,Lake Mattamuskeet,0.0725,0.095,,8.1,,,,,,,7.7
newid003712,L0711,266,2014,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.12,0.09,,7.6,,,,,,,8.7
newid003713,L0711,266,2014,8,35.5201372,-76.1088001,Lake Mattamuskeet,0.155,0.055,,12.1,,,,,,,9.7
newid003714,L0711,266,2014,9,35.5201372,-76.1088001,Lake Mattamuskeet,0.1055,0.075,,7.2,,,,,,,9.3
newid003715,L0711,266,2014,10,35.5201372,-76.1088001,Lake Mattamuskeet,0.1075,0.135,,9.44,,,,,,0.2,8.2
newid003716,L0711,266,2015,4,35.5201372,-76.1088001,Lake Mattamuskeet,0.076,0.115,,9.65,,,,,,,7.9
newid003717,L0711,266,2015,5,35.5201372,-76.1088001,Lake Mattamuskeet,0.04,0.075,,8.1,,,,,,,7.8
newid003718,L0711,266,2015,6,35.5201372,-76.1088001,Lake Mattamuskeet,0.036,0.04,,8.15,,,,,,,8.1
newid003719,L0711,266,2015,7,35.5201372,-76.1088001,Lake Mattamuskeet,0.073,0.08,,7.5,,,,,,,8.3
newid003720,L0711,266,2015,8,35.5201372,-76.1088001,Lake Mattamuskeet,0.0795,0.06,,8.7,,,,,,,9
newid003721,L0711,266,2015,9,35.5201372,-76.1088001,Lake Mattamuskeet,0.0765,0.05,,8.4,,,,,,,8.9
newid003722,L0711,266,2015,10,35.5201372,-76.1088001,Lake Mattamuskeet,0.019,0.03,,11.15,,,,,,,8.4
newid003723,L0711,266,2015,11,35.5201372,-76.1088001,Lake Mattamuskeet,0.073,0.055,,9.4,,,,,,,7.7
newid003322,L0413,279,2009,,31.1166667,120.9666667,Dianshan Lake,0.0339,0.47,3.47,7.72,,,,,,0.52,8.54
newid005822,L2052,290,1970,,42.06689,-81.33994,Lake Erie,0.0044,,,,,,,,,,
newid005873,L2052,290,1989,,42.06689,-81.33994,Lake Erie,0.0034,,,,,,,,,,
newid005891,L2052,290,1993,,42.06689,-81.33994,Lake Erie,0.0028,,,,,,,,,,
newid005928,L2052,290,2002,,42.06689,-81.33994,Lake Erie,0.0025,,,,,,,,,,
newid006741,L2711,292,2008,,43.04698,-87.87957,Lake Michigan,0.0088,,,,,,,,,,
newid006742,L2711,292,2008,,43.1945,-87.6708,Lake Michigan,8.00E-04,,,,,,,,,,
newid006745,L2711,306,2012,,43.4501,-87.22202,Lake Michigan,3.00E-04,,,,,,,,,,
newid007149,L3049,306,2004,,42.69185,-76.92019,Seneca Lake,0.0033,,,,,,,,,,
newid007200,L3094,306,2004,,42.78531,-77.71373,Conesus Lake,0.0137,,,,,,,,,,
newid007244,L3137,306,2004,,42.87655,-76.29715,Otisco Lake,0.0122,,,,,,,,,,
newid007245,L3137,306,2005,,42.87655,-76.29715,Otisco Lake,0.0093,,,,,,,,,,
newid007248,L3140,306,2004,,42.88325,-76.53148,Owasco Lake,0.0074,,,,,,,,,,
newid007249,L3140,306,2005,,42.88325,-76.53148,Owasco Lake,0.0038,,,,,,,,,,
newid007465,L3217,306,2010,,43.0903,-76.21025,Onondaga Lake,0.0071,,,,,,,,,,
newid007492,L3230,306,2005,,43.11509,-76.47366,Cross Lake,0.0467,,,,,,,,,,
newid007876,L3277,306,2007,,43.63335,-77.82707,Lake Ontario,0.0017,,,,,,,,,,
newid007888,L3277,306,2008,,43.63335,-77.82707,Lake Ontario,0.0021,,,,,,,,,,
newid008490,L3577,306,2011,,43.83023,-88.96287,Green Lake,0.0128,,,,,,,,,,
newid009659,L4503,306,2005,,44.9129,-85.30176,Torch Lake,6.00E-04,,,,,,,,,,
newid010884,L5376,306,2011,,45.54356,-88.90627,Metonga Lake,8.00E-04,,,,,,,,,,
newid003136,L0350,318,2017,,29.19,112.57,Dongting,0.001,0.12,1.28,,,,,6.39,,0.407,7.83
newid012547,L6698,320,2017,,46.713,7.673,Turlersee,7.00E-04,,,,,,0.48,,,,
newid012593,L6713,320,2017,,46.728,7.966,Brienzersee,0.001,,,,,,0.3,,,,
newid012634,L6749,320,2017,,46.773,8.273,Melchsee,0.0028,,,,,,0,,,,
newid012661,L6776,320,2017,,46.808,9.257,Lag Grond,0.0112,,,,,,0,,,,
newid012669,L6784,320,2017,,46.82,9.296,Caumasee,0.0016,,,,,,0,,,,
newid012755,L6867,320,2017,,46.906,6.859,Neuenburgersee,0.0023,,,,,,2.15,,,,
newid012776,L6887,320,2017,,46.932,7.085,Murtensee,0.0105,,,,,,0.22,,,,
newid012949,L7016,320,2017,,47.041,8.185,Rotsee,0.0084,,,,,,0,,,,
newid012994,L7055,320,2017,,47.086,7.174,Bielersee,0.0031,,,,,,0.37,,,,
newid012998,L7058,320,2017,,47.09,8.081,Soppensee,0.0062,,,,,,0,,,,
newid013024,L7081,320,2017,,47.161,8.483,Zugersee,0.0026,,,,,,0.68,,,,
newid013031,L7086,320,2017,,47.144,8.152,Sempachersee,0.0044,,,,,,0.14,,,,
newid013045,L7100,320,2017,,47.169,7.668,Burgaschisee,0.0061,,,,,,0,,,,
newid013065,L7119,320,2017,,47.194,8.353,Rumensee,0.0232,,,,,,0,,,,
newid013067,L7121,320,2017,,47.198,7.662,Inkwielersee,0.0375,,,,,,0,,,,
newid013068,L7122,320,2017,,47.199,8.261,Baldeggersee,0.0321,,,,,,0.05,,,,
newid013093,L7146,320,2017,,47.293,8.577,Z?ù®richsee,0.0045,,,,,,1.14,,,,
newid013108,L7162,320,2017,,47.27,8.503,Vierwaldstattersee,0.0121,,,,,,0,,,,
newid013114,L7167,320,2017,,47.297,8.211,Hallwiesersee,0.0017,,,,,,0.1,,,,
newid013118,L7171,320,2017,,47.29306,13.87333,*Schwarzensee S?ù®lk,0.0028,0.0032,0.5234,,,,0.23,,,,
newid013136,L7188,320,2017,,47.32944,13.77861,*Riesachsee,0.0015,0.0038,0.3365,,,,0.18,,,,
newid013141,L7191,320,2017,,47.353,8.677,Greifensee,0.01,,,,,,0.08,,,,
newid013244,L7264,320,2017,,47.46028,11.89556,Reintalersee,0.0058,0.0085,0.844,,,,0.29,,,,
newid013280,L7299,320,2017,,47.5025,13.54944,Hinterer Gosausee,0.001,0.001,0.5605,,,,0.31,,,,
newid013303,L7322,320,2017,,47.52806,13.50778,Vorderer Gosausee,0.0016,0.0023,0.5782,,,,0.52,,,,
newid013311,L7330,320,2017,,47.53333,12.21667,Hintersteinersee,0.001,0.002,0.7104,,,,0.55,,,,
newid013341,L7358,320,2017,,47.57528,13.65944,Hallst?ù®ttersee,0.0019,0.0048,0.5829,,,,13.5,,,,
newid013375,L7390,320,2017,,47.59917,14.03194,Steierersee,0.0103,0.0044,0.204,,,,0.11,,,,
newid013391,L7406,320,2017,,47.60889,12.16333,Hechtsee,0.0063,0.006,0.5656,,,,0.28,,,,
newid013420,L7433,320,2017,,47.63222,13.86833,Grundlsee,8.00E-04,0.0017,0.4887,,,,4.22,,,,
newid013439,L7451,320,2017,,47.64139,13.78639,Ausseer See,0.001,0.0026,0.4845,,,,2.1,,,,
